154.09104,37.7799
155.38995,11.9621
155.50154,25.8722
155.60025,1.1986
155.96625,31.6365
156.19345,46.4560
156.14891,1.1096
156.17966,11.0893
156.38000,7.4627
156.42337,11.7394
156.72125,62.3366
157.00612,32.7638
157.02229,20.7710
157.35812,60.2955
157.81262,72.1264
157.80545,4.4719
157.87504,24.8694
158.14933,20.3701
158.44520,62.2368
159.07208,49.3717
159.26100,62.5254
159.78987,41.6872
159.93883,11.6471
160.03558,19.2135
160.04945,10.3448
160.28645,36.3727
160.86912,80.8912
160.67454,34.4488
160.87929,24.9225
160.91187,14.8722
161.07854,52.7700
161.05833,22.7263
161.20441,15.9516
161.29158,4.9445
161.34325,16.3296
161.65237,63.2236
161.86070,6.0481
162.74320,-2.1501
162.85529,19.0146
163.10437,59.6858
163.12979,36.6195
163.14829,22.9346
163.47750,73.6900
163.77408,3.1107
164.19070,3.7189
164.83208,71.8446
164.69029,25.1411
165.32145,67.1061
165.31808,3.6285
165.72900,32.8768
165.85529,39.2550
165.84712,12.8204
166.21145,33.0656
166.25233,14.8955
166.45316,-0.0341
166.51095,20.7163
166.72770,51.2033
166.73520,7.1734
166.94450,19.5492
167.25291,22.9292
167.31683,36.0209
167.70820,57.6359
167.87641,55.6731
168.45754,21.5206
168.69312,-2.1233
168.77616,14.7873
169.01762,10.1626
169.03429,11.0483
169.51658,12.4541
170.51079,42.8195
170.72737,16.5899
171.60854,2.9329
171.72354,33.1194
171.72954,18.8325
171.92150,66.5900
171.94162,6.1441
172.92166,3.4882
173.13441,74.6288
173.24987,6.7161
173.58200,13.3210
173.77129,2.5513
173.92233,73.4518
173.90366,0.1273
174.16516,6.2919
174.63854,-1.1847
174.76404,-0.2051
174.94275,-1.8754
175.16345,28.8636
175.25658,1.4932
175.70433,77.3733
175.86945,3.3888
176.16187,67.9554
176.93212,1.8261
177.00120,4.4883
